FindReplace_ToggleReplace,Toggle Replace,Ersetzen ein/aus,,Toggle Replace Options
FindReplace_WholeWord,Whole Word Only,Nur ganzes Wort,,Whole Word Only Option
FindReplace_CaseSensitive,Case Sensitive,Unterscheidet Groß- und Kleinschreibung,,Case Sensitive Option
FindReplace_FindPrevious,Find Previous,Vorheriges finden,,Find Previous
FindReplace_FindNext,Find Next,Nächstes finden,,Find Next
FindReplace_ReplaceNext,Replace Next,Nächstes ersetzen,,Replace Next
FindReplace_ReplaceAll,Replace All,Alle ersetzen,,Replace All
Preferences_iOS_suppress,Suppress build and run (only create Xcode project on macOS),Build und Ausführung unterdrücken (nur Xcode-Projekt auf macOS erstellen),,Preferences/Platform Settings/iOS
Preferences_iOS_install_path,macOS Install Path,macOS-Installationspfad,,Preferences/Platform Settings/iOS
Preferences_iOS_default_team_id,Default team identifier,Standard-Teamidentifikator,,Preferences/Platform Settings/iOS
Preferences_android_sdk_location,Android SDK location,Ort von Android-SDK,,Preferences/Platform Settings/Android
Preferences_android_ndk_location,Android NDK location,Ort von Android-NDK,,Preferences/Platform Settings/Android
Preferences_android_jdk_location,Java JDK location,Ort von Java-JDK,,Preferences/Platform Settings/Android
Preferences_windows_vs_path,Visual Studio location,Ort von Visual Studio,,Preferences/Platform Settings/Windows
Preferences_winuwp_vs_path,Visual Studio location,Ort von Visual Studio,,Preferences/Platform Settings/WinUWP
Preferences_winuwp_tools_folder,Win UWP Tools location,Ort von Win UWP Tools,,Preferences/Platform Settings/WinUWP
Preferences_macos_default_team_id,Default team identifier,Standard-Teamidentifikator,,Preferences/Platform Settings/macOS
Preferences_ps4_sdk_dir,PS4 SDK location,Ort von PS4-SDK,,Preferences/Platform Settings/PS4
Preferences_ps4_tools_dir,PS4 Tools location,Ort von PS4-Tools,,Preferences/Platform Settings/PS4
Preferences_ps4_vs_path,Visual Studio location,Ort von Visual Studio,,Preferences/Platform Settings/PS4
Preferences_xbone_xdk_dir,XDK location,Ort von XDK,,Preferences/Platform Settings/Xbone
Preferences_xbone_tools_dir,Xbox One Tools location,Ort von Xbox One-Tools,,Preferences/Platform Settings/Xbone
Preferences_xbone_xbone_dir,Xbox One SDK location,Ort von Xbox One-SDK,,Preferences/Platform Settings/Xbone
Preferences_xbone_vs_path,Visual Studio location,Ort von Visual Studio,,Preferences/Platform Settings/Xbone
ProjectLoad_BadPathTitle,Unsafe Path,Unsicherer Pfad,,Bad Path message title when failing badpath check on load
ResourceTree_Search_Filters,Filters:,Filter:,,Filter label on Resource Tree search
ResourceTree_Search_Go,Go,Los,,Go Button Label
ResourceTree_Search_Reset,Reset,Zurücksetzen,,Reset Button Label
ResourceTree_Views_Views,Views,Anzeigen,,Views label
ResourceTree_Views_Clone,Clone,Klonen,,Clone resource tree view label
ResourceTree_Views_Delete,Delete Current,Aktuelles löschen,,Delete Current Resource Tree View Label
ResourceTree_HorizontalSeparators,Show horizontal separators,Horizontale Trennzeichen anzeigen,,Show Horizontal Separators in Resource Tree
ResourceTree_HorizontalSeparatorColour,Horizontal separator colour,Farbe für horizontale Trennzeichen,,Choose colour for Horizontal Separators in Resource Tree
ResourceTree_TreeLineColour,Tree line colour,Farbe für Baumlinien,,Choose colour for the Tree Lines
ResourceTree_DefaultBackgroundColour,Default background colour,Standard-Hintergrundfarbe,,Default Background Colour
ResourceTree_BackgroundColourHelp,Ensure alpha level is increased to display node highlight,"Sicherstellen, dass Alphastufe erhöht wird, um Knotenmarkierungen anzuzeigen",,Help label for the Resource Tree background colours
ResourceTree_SpriteBackgroundColour,Sprites background colour,Hintergrundfarbe für Sprites,,Background Colour for Sprites
ResourceTree_TileSetsBackgroundColour,Tile Sets background colour,Hintergrundfarbe für Tilesets,,Background Colour for Tile Sets
ResourceTree_SoundsBackgroundColour,Sounds background colour,Hintergrundfarbe für Sounds,,Background Colour for sounds
ResourceTree_PathsBackgroundColour,Paths background colour,Hintergrundpfade für Pfade,,Backgound Colour for Paths
ResourceTree_ScriptsBackgroundColour,Scripts background colour,Hintergrundfarbe für Skripte,,Background Colour for Scripts
ResourceTree_ShadersBackgroundColour,Shaders background colour,Hintergrundfarbe für Shader,,Background Colour for Shaders
ResourceTree_FontsBackgroundColour,Fonts background colour,Hintergrundfarbe für Schriftarten,,Background Colour for Fonts
ResourceTree_TimelinesBackgroundColour,Timelines background colour,Hintergrundfarbe für Zeitlinien,,Background Colour for Timelines
ResourceTree_ObjectsBackgroundColour,Objects background colour,Hintergrundfarbe für Objekte,,Background Colour for Objects
ResourceTree_RoomBackgroundColour,Rooms background colour,Hintergrundfarbe für Räume,,Background Colour for Rooms
ResourceTree_IncludedFilesBackgroundColour,Included Files background colour,Hintergrundfarbe für enthaltene Dateien,,Background Colour for Included Files
ResourceTree_ExtensionsBackgroundColour,Extensions background colour,Hintergrundfarbe für Erweiterungen,,Background Colour for Extensions
ResourceTree_OptionsBackgroundColour,Options background colour,Hintergrundfarbe für Optionen,,Background Colour for Options
ResourceTree_ConfigsBackgroundColour,Configurations background colour,Hintergrundfarbe für Konfigurationen,,Background Colour for Configurations
ResourceTree_NotesBackgroundColour,Notes background colour,Hintergrundfarbe für Notizen,,Background Colour for Notes
ResourceTree_MinItemSize,Minimum zoom (%),Mindestzoom (%),,Minimum Zoom on Resource Tree
ResourceTree_MaxItemSize,Maximum zoom (%),Maximalzoom (%),,Maximum Zoom on Resource Tree
ResourceTree_DefaultLabelColour,Default Label Colour,Farbe für Standardbeschriftung,,Default Label Colour
ResourceTree_SpriteLabelColour,Sprite Label Colour,Farbe für Sprite-Beschriftung,,Label Colour for Sprites
ResourceTree_TileSetsLabelColour,Tile Sets Label Colour,Farbe für Tileset-Beschriftung,,Label Colour for Tile Sets
ResourceTree_SoundsLabelColour,Sounds Label Colour,Farbe für Sound-Beschriftung,,Label Colour for sounds
ResourceTree_PathsLabelColour,Paths Label Colour,Farbe für Pfad-Beschriftung,,Backgound Colour for Paths
ResourceTree_ScriptsLabelColour,Scripts Label Colour,Farbe für Skript-Beschriftung,,Label Colour for Scripts
ResourceTree_ShadersLabelColour,Shaders Label Colour,Farbe für Shader-Beschriftung,,Label Colour for Shaders
ResourceTree_FontsLabelColour,Fonts Label Colour,Farbe für Schriftart-Beschriftung,,Label Colour for Fonts
ResourceTree_TimelinesLabelColour,Timelines Label Colour,Farbe für Zeitlinien-Beschriftung,,Label Colour for Timelines
ResourceTree_ObjectsLabelColour,Objects Label Colour,Farbe für Objektbeschriftung,,Label Colour for Objects
ResourceTree_RoomLabelColour,Room Label Colour,Farbe für Raumbeschriftung,,Label Colour for Rooms
ResourceTree_IncludedFilesLabelColour,Included Files Label Colour,Farbe für Beschriftung von enthaltenen Dateien,,Label Colour for Included Files
ResourceTree_ExtensionsLabelColour,Extensions Label Colour,Farbe für Erweiterungsbeschriftung,,Label Colour for Extensions
ResourceTree_OptionsLabelColour,Options Label Colour,Farbe für Optionsbeschriftung,,Label Colour for Options
ResourceTree_ConfigsLabelColour,Configurations Label Colour,Farbe für Konfigurationsbeschriftung,,Label Colour for Configurations
ResourceTree_NotesLabelColour,Notes Label Colour,Farbe für Notizenbeschriftung,,Label Colour for Notes
ResourceTree_DeleteView_Confirm,Delete the selected view: {0}?,Ausgewählte Ansicht löschen: {0}?,,Delete the currently selected view.
ResourceTree_ShowTreeLines,Show tree lines,Baumlinien anzeigen,,Show Tree Lines in Resource Tree
ResourceTree_ShowGroupIcons,Show group node icons,Gruppenknotensymbole anzeigen,,Show the Group Node Icons in the Resource Tree
ResourceTree_DefaultIconColour,Default icon colour,Standardsymbolfarbe,,Default Icon Colour
ResourceTree_SpriteIconColour,Sprites icon colour,Sprite-Symbolfarbe,,Icon Colour for Sprites
ResourceTree_TileSetsIconColour,Tile Sets icon colour,Tileset-Symbolfarbe,,Icon Colour for Tile Sets
ResourceTree_SoundsIconColour,Sounds icon colour,Sound-Symbolfarbe,,Icon Colour for sounds
ResourceTree_PathsIconColour,Paths icon colour,Pfad-Symbolfarbe,,Backgound Colour for Paths
ResourceTree_ScriptsIconColour,Scripts icon colour,Skript-Symbolfarbe,,Icon Colour for Scripts
ResourceTree_ShadersIconColour,Shaders icon colour,Shader-Symbolfarbe,,Icon Colour for Shaders
ResourceTree_FontsIconColour,Fonts icon colour,Schriftart-Symbolfarbe,,icon colour for Fonts
ResourceTree_TimelinesIconColour,Timelines icon colour,Zeitlinien-Symbolfarbe,,Icon Colour for Timelines
ResourceTree_ObjectsIconColour,Objects icon colour,Objekt-Symbolfarbe,,Icon Colour for Objects
ResourceTree_RoomIconColour,Rooms icon colour,Raum-Symbolfarbe,,icon colour for Rooms
ResourceTree_IncludedFilesIconColour,Included Files icon colour,Symbolfarbe für enthaltene Dateien,,Icon Colour for Included Files
ResourceTree_ExtensionsIconColour,Extensions icon colour,Erweiterungs-Symbolfarbe,,Icon Colour for Extensions
ResourceTree_OptionsIconColour,Options icon colour,Options-Symbolfarbe,,Icon Colour for Options
ResourceTree_ConfigsIconColour,Configurations icon colour,Konfigurations-Symbolfarbe,,Icon Colour for Configurations
ResourceTree_NotesIconColour,Notes icon colour,Notiz-Symbolfarbe,,Icon Colour for Notes
ResourceTree_NodeSelectHighlight,Node selection highlight,Knotenauswahlmarkierung,,Node Selection Highlight colour
ProjectLoad_BadPathMessage,This project is located in an unsafe location: {0}\nPlease save it in a new location to avoid loss of work.,"Das Projekt befindet sich an einem unsicheren Ort. {0}\nBitte speichern Sie es an einem neuen Ort, um Ihre Arbeit nicht zu verlieren.",,Project is in an unsafe location message
recentwindows_title,Recent Windows,Letzte Fenster,,Recently activated windows title
Views_Menu_Recent_Windows,Recent Windows,Letzte Fenster,,Recent activated windows menu option
Developer_Menu_Title,Developer,Entwickler,,Title of the main Developer menu
HideGameMaker_Menu_Title,Hide GameMaker,GameMaker verbergen,,Hide GameMaker menu entry for Mac
HideOthers_Menu_Title,Hide Others,Andere verbergen,,Hide others menu entry for Mac
ShowAll_Menu_Title,Show All,Alle anzeigen,,Show all windows menu entry for Mac
BringAllToFront_Menu_Title,Bring All To Front,Alle nach vorne bringen,,Bring all windows to front menu entry for Mac
Project_Error,Project Error,Projektfehler,,Error in Project
Project_Error_No_Rooms,No rooms found - you need at least one room to run.,Keine Räume gefunden. Sie benötigen zur Ausführung mindestens einen Raum.,,No rooms error message
RecentWindows_ActiveWindowsOnly,Display only currently open windows,Nur aktuell offene Fenster anzeigen,,Only show active windows preference
RecentWindows_ShuffleItemsOnClick,Move focused window to top,Aktives Fenster nach vorne bringen,,Shuffle the newly focused window to the top of the recent windows list
RecentWindows_MaxNumberOfItems,Maximum windows to display,Maximal anzuzeigende Fenster,,Maximum number of windows to show
RecentWindows_RemoveItem,Remove Item(s),Element(e) entfernen,,Remove Items from the recent windows list
RecentWindows_ClearAll,Clear All Items,Alle Elemente entfernen,,Clear All Items from the recent windows list
RecentWindows_MoveToTop,Move to Top,Nach vorne bringen,,Move the selected items to the top of the recent windows list
RecentWindows_ShowByDefault,Open automatically on project load,Beim Laden von Projekt automatisch öffnen,,Show the Recent Windows list by default on project load
Project_Error_Invalid_Shaders,The shader '{0}' has an invalid type.,Der Shader '{0}' hat einen ungültigen Typ.,,Invalid shader error message
AVDVersion_Error,Cannot run AVD directly with version '{0}' of the Android SDK.\nPlease launch 'Android Studio' and select 'Tools > Android > AVD Manager'.,AVD kann nicht direkt mit der Version '{0}' des Android-SDK ausgeführt werden.\nStarten Sie ‚Android Studio‘ und wählen Sie 'Tools > Android > AVD Manager'.,,error message for later versions of Android Studio
ggs_windowsuap_enable_xbox_live,Enable Xbox Live,Xbox Live aktivieren,,Enable Xbox Live
ggs_windowsuap_xbox_live_creators_program,Creators Program App,Creators Program-App,,Specifies that this is a Creators Program app
ggs_windowsuap_xbox_live_title_id,Title ID,Titel-ID,,The Title ID of the app
ggs_windowsuap_xbox_live_scid,Service Configuration ID,Servicekonfigurations-ID,,The Service Configuration ID of the app
Proxy_Settings,Proxy Settings,Proxy-Einstellungen,,Proxy settings window title
Proxy_Address,Proxy,Proxy,,proxy address label
Proxy_Address_Tooltip,Proxy address and port (http://address:port),Proxy-Adresse und Port (http://adresse:port),,proxy address tooltip
Proxy_Address_Error,Error proxy must using "http://address:port" format,Fehler-Proxy muss "http://address:port"-Format verwenden,,proxy format error message
Proxy_Error_Title,Error: Invalid proxy setting,Fehler. Ungültige Proxyeinstellung,,proxy error window title
Proxy_Username,Username,Benutzername,,proxy username label
Proxy_Username_Tooltip,Proxy username,Proxy-Benutzername,,proxy username tooltip
Proxy_Password,Password,Passwort,,proxy password label
Proxy_Password_Tooltip,Proxy password,Proxy-Kennwort,,proxy password tooltip
Proxy_Domain,Domain,Domäne,,proxy domain label
Proxy_Domain_Tooltip,Proxy Domain. Usually left blank,Proxy-Domäne In der Regel leer,,proxy domain tooltip
General Settings,General Settings,Allgemeine Einstellungen,,General Settings preference group heading
Drag and Drop,GML Visual,GML Visual,,GML Visual preference group heading
Image Editor,Image Editor,Bildeditor,,Image Editor preference group heading
